<ITERATION>, <X>, <F>
123, 0.133, 0.12559849535081508
124, 0.134, 0.12387173260586397
125, 0.135, 0.12176080771837938
126, 0.136, 0.11928332404910076
127, 0.137, 0.1164571782412152
128, 0.138, 0.11330045429476919
129, 0.139, 0.10983132756625741
130, 0.14, 0.10606797815498076
131, 0.14100000000000001, 0.1020285131328315
132, 0.14200000000000002, 0.09773089707558479
133, 0.14300000000000002, 0.09319289036042332
134, 0.14400000000000002, 0.08843199470530354
135, 0.14500000000000002, 0.08346540544003943
136, 0.14600000000000002, 0.07830997001588401
137, 0.14700000000000002, 0.0729821522793029
138, 0.14800000000000002, 0.0674980020560023
139, 0.14900000000000002, 0.061873129612647286
140, 0.15000000000000002, 0.056122684585682876
141, 0.15100000000000002, 0.05026133898892752
142, 0.15200000000000002, 0.04430327393388108
143, 0.15300000000000002, 0.03826216971874152
144, 0.15400000000000003, 0.0321511989637869
145, 0.155, 0.025983022491903415
146, 0.156, 0.019769787673506102
147, 0.157, 0.013523128974837156
148, 0.158, 0.007254170467547174
149, 0.159, 0.000973530075555904
150, 0.16, -0.005308674647609091
151, 0.161, -0.011582819401476405
152, 0.162, -0.01783976485634939
153, 0.163, -0.024070847366593227
154, 0.164, -0.030267868826332905
155, 0.165, -0.03642308580158545
156, 0.166, -0.042529198060862146
157, 0.167, -0.048579336615081604
158, 0.168, -0.05456705136721321
159, 0.169, -0.06048629846237843
160, 0.17, -0.06633142742015188
161, 0.171, -0.07209716812247748
162, 0.17200000000000001, -0.07777861772292816
163, 0.17300000000000001, -0.08337122753593648
164, 0.17400000000000002, -0.08887078995808945
165, 0.17500000000000002, -0.0942734254675775
166, 0.17600000000000002, -0.09957556974236821
167, 0.17700000000000002, -0.10477396093263364
168, 0.17800000000000002, -0.10986562711833492
169, 0.17900000000000002, -0.11484787397866307
170, 0.18000000000000002, -0.11971827269618816
171, 0.18100000000000002, -0.12447464811508664
172, 0.18200000000000002, -0.12911506716964502
173, 0.18300000000000002, -0.13363782759637488
174, 0.18400000000000002, -0.1380414469404838
175, 0.18500000000000003, -0.14232465186511278
176, 0.186, -0.1464863677696528
177, 0.187, -0.15052570872157411
178, 0.188, -0.15444196770451799
179, 0.189, -0.15823460718390622
180, 0.19, -0.16190324998999203
181, 0.191, -0.16544767051710055
182, 0.192, -0.1688677862367724
183, 0.193, -0.17216364952161767
184, 0.194, -0.17533543977589588
185, 0.195, -0.17838345586815665
186, 0.196, -0.18130810886068777
187, 0.197, -0.18410991503001858
188, 0.198, -0.18678948917230795
189, 0.199, -0.18934753818709738
190, 0.2, -0.1917848549326277
191, 0.201, -0.1941023123456924
192, 0.202, -0.1963008578188276
193, 0.203, -0.19838150782751546
194, 0.20400000000000001, -0.2003453427999892
195, 0.20500000000000002, -0.20219350222218688
196, 0.20600000000000002, -0.20392717997038237
197, 0.20700000000000002, -0.20554761986404052
198, 0.20800000000000002, -0.20705611143148353
199, 0.20900000000000002, -0.20845398588101977
200, 0.21000000000000002, -0.20974261227026914
201, 0.21100000000000002, -0.2109233938665204
202, 0.21200000000000002, -0.21199776469107015
203, 0.21300000000000002, -0.21296718624062183
204, 0.21400000000000002, -0.21383314437895978
205, 0.21500000000000002, -0.21459714639226252
206, 0.21600000000000003, -0.2152607182015716
207, 0.21700000000000003, -0.21582540172609413
208, 0.21800000000000003, -0.21629275239118034
209, 0.219, -0.21666433677498673
210, 0.22, -0.21694173038800454
211, 0.221, -0.21712651557980653
212, 0.222, -0.21722027956753578
213, 0.223, -0.21722461258083445
214, 0.224, -0.21714110611808102
215, 0.225, -0.2169713513089751
216, 0.226, -0.2167169373786788
217, 0.227, -0.21637945020888893
218, 0.228, -0.21596047099137905
219, 0.229, -0.21546157496971263
220, 0.23, -0.21488433026498513
221, 0.231, -0.2142302967816097
222, 0.232, -0.21350102518931166
223, 0.233, -0.21269805597764552
224, 0.234, -0.21182291857949154
225, 0.23500000000000001, -0.21087713056013135
226, 0.23600000000000002, -0.2098621968686364
227, 0.23700000000000002, -0.20877960914843774
228, 0.23800000000000002, -0.20763084510407165
229, 0.23900000000000002, -0.20641736792122548
230, 0.24000000000000002, -0.2051406257373215
231, 0.24100000000000002, -0.2038020511600018
232, 0.24200000000000002, -0.20240306083098294
233, 0.24300000000000002, -0.2009450550328639
234, 0.24400000000000002, -0.19942941733657285
235, 0.24500000000000002, -0.1978575142872423
236, 0.24600000000000002, -0.19623069512639807
237, 0.24700000000000003, -0.19455029154844403
238, 0.24800000000000003, -0.192817617489515
239, 0.24900000000000003, -0.19103396894685745
240, 0.25, -0.18920062382698205
241, 0.251, -0.1873188418209125
242, 0.252, -0.18538986430493593
243, 0.253, -0.1834149142653298
244, 0.254, -0.18139519624561773
245, 0.255, -0.1793318963149698
246, 0.256, -0.17722618205643562
247, 0.257, -0.17507920257375445
248, 0.258, -0.17289208851555404
249, 0.259, -0.17066595211580396
250, 0.26, -0.16840188724944594
251, 0.261, -0.1661009695021785
252, 0.262, -0.16376425625342175
253, 0.263, -0.1613927867715403
254, 0.264, -0.15898758232044485
255, 0.265, -0.15654964627674267
256, 0.266, -0.15407996425664564
257, 0.267, -0.1515795042518874
258, 0.268, -0.14904921677394112
259, 0.269, -0.14649003500586363
260, 0.27, -0.14390287496113016
261, 0.271, -0.14128863564885774
262, 0.272, -0.13864819924484414
263, 0.273, -0.1359824312678861
264, 0.274, -0.1332921807608644
265, 0.275, -0.13057828047611586
266, 0.276, -0.12784154706463458
267, 0.277, -0.12508278126867697
268, 0.278, -0.12230276811736107
269, 0.279, -0.11950227712488169
270, 0.28, -0.11668206249097986
271, 0.281, -0.11384286330332757
272, 0.28200000000000003, -0.11098540374151067
273, 0.28300000000000003, -0.10811039328230798
274, 0.28400000000000003, -0.10521852690598706
275, 0.28500000000000003, -0.10231048530335078
276, 0.28600000000000003, -0.09938693508328723
277, 0.28700000000000003, -0.09644852898059088
278, 0.28800000000000003, -0.09349590606383625
279, 0.28900000000000003, -0.09052969194310205
280, 0.29000000000000004, -0.08755049897735374
281, 0.29100000000000004, -0.08455892648130857
282, 0.29200000000000004, -0.08155556093161627
283, 0.29300000000000004, -0.07854097617220235
284, 0.29400000000000004, -0.0755157336186289
285, 0.29500000000000004, -0.07248038246134283
286, 0.29600000000000004, -0.06943545986768422
287, 0.29700000000000004, -0.06638149118254404
288, 0.29800000000000004, -0.06331899012756505
289, 0.299, -0.0602484589987863
290, 0.3, -0.05717038886264561
291, 0.301, -0.05408525975025572
292, 0.302, -0.05099354084987992
293, 0.303, -0.04789569069753826
294, 0.304, -0.04479215736568369
295, 0.305, -0.04168337864988998
296, 0.306, -0.03856978225350339
297, 0.307, -0.035451785970210294
298, 0.308, -0.03232979786448157
299, 0.309, -0.029204216449859204
300, 0.31, -0.0260754308650512
301, 0.311, -0.022943821047810568
302, 0.312, -0.019809757906573817
303, 0.313, -0.016673603489838183
304, 0.314, -0.013535711153265096
305, 0.315, -0.010396425724493384
306, 0.316, -0.0072560836656551525
307, 0.317, -0.0041150132335849516
308, 0.318, -0.00097353463772109
309, 0.319, 0.00216803980430518
310, 0.32, 0.00530940551339133
311, 0.321, 0.008450265497992106
312, 0.322, 0.011590330205451341
313, 0.323, 0.014729317375630456
314, 0.324, 0.017866951896822972
315, 0.325, 0.021002965663948478
316, 0.326, 0.024137097439009887
317, 0.327, 0.027269092713805468
318, 0.328, 0.030398703574876663
319, 0.329, 0.03352568857067994
320, 0.33, 0.03664981258096281
321, 0.331, 0.039770846688329135
322, 0.332, 0.04288856805197122
323, 0.333, 0.04600275978355316
324, 0.334, 0.04911321082522198
325, 0.335, 0.05221971582972626
326, 0.336, 0.055322075042621766
327, 0.337, 0.05842009418653919
328, 0.338, 0.0615135843474939
329, 0.339, 0.06460236186321183
330, 0.34, 0.06768624821344921
331, 0.341, 0.07076506991228187
332, 0.342, 0.073838658402339
333, 0.343, 0.07690684995095715
334, 0.34400000000000003, 0.07996948554822947
335, 0.34500000000000003, 0.08302641080692451
336, 0.34600000000000003, 0.0860774758642496
337, 0.34700000000000003, 0.08912253528543429
338, 0.34800000000000003, 0.0921614479691065
339, 0.34900000000000003, 0.09519407705443672
340, 0.35000000000000003, 0.09822028983002505
341, 0.35100000000000003, 0.10123995764450519
342, 0.35200000000000004, 0.10425295581883944
343, 0.35300000000000004, 0.10725916356027883
344, 0.35400000000000004, 0.11025846387796429
345, 0.35500000000000004, 0.11325074350014218
346, 0.35600000000000004, 0.1162358927929697
347, 0.35700000000000004, 0.11921380568088391
348, 0.35800000000000004, 0.12218437956851122
349, 0.35900000000000004, 0.12514751526408976
350, 0.36000000000000004, 0.1281031169043838
351, 0.36100000000000004, 0.13105109188106084
352, 0.362, 0.13399135076851199
353, 0.363, 0.13692380725308775
354, 0.364, 0.1398483780637273
355, 0.365, 0.1427649829039565
356, 0.366, 0.14567354438523286
357, 0.367, 0.14857398796161225
358, 0.368, 0.15146624186571583
359, 0.369, 0.15435023704597298
360, 0.37, 0.15722590710512033
361, 0.371, 0.16009318823993188
362, 0.372, 0.16295201918216023
363, 0.373, 0.1658023411406664
364, 0.374, 0.16864409774471734
365, 0.375, 0.17147723498842948
366, 0.376, 0.17430170117633767
367, 0.377, 0.17711744687007006
368, 0.378, 0.1799244248361067
369, 0.379, 0.18272258999460347
370, 0.38, 0.18551189936926069
371, 0.381, 0.18829231203821856
372, 0.382, 0.19106378908595745
373, 0.383, 0.19382629355618725
374, 0.384, 0.19657979040570606
375, 0.385, 0.1993242464592083
376, 0.386, 0.2020596303650279
377, 0.387, 0.20478591255179474
378, 0.388, 0.20750306518599063
379, 0.389, 0.2102110621303845
380, 0.39, 0.21290987890333296
381, 0.391, 0.215599492638926
382, 0.392, 0.21827988204796625
383, 0.393, 0.22095102737976052
384, 0.394, 0.22361291038471218
385, 0.395, 0.22626551427769637
386, 0.396, 0.228908823702203
387, 0.397, 0.23154282469523457
388, 0.398, 0.2341675046529411
389, 0.399, 0.23678285229697932
390, 0.4, 0.23938885764158258
391, 0.401, 0.2419855119613261
392, 0.402, 0.2445728077595733
393, 0.403, 0.24715073873759308
394, 0.404, 0.2497192997643304
395, 0.405, 0.25227848684682036
396, 0.406, 0.25482829710123106
397, 0.40700000000000003, 0.25736872872452426
398, 0.40800000000000003, 0.2598997809667212
399, 0.40900000000000003, 0.2624214541037588
400, 0.41000000000000003, 0.2649337494109295
401, 0.41100000000000003, 0.2674366691368888
402, 0.41200000000000003, 0.2699302164782197
403, 0.41300000000000003, 0.2724143955545454
404, 0.41400000000000003, 0.2748892113841764
405, 0.41500000000000004, 0.27735466986028173
406, 0.41600000000000004, 0.27981077772757584
407, 0.41700000000000004, 0.2822575425595077
408, 0.41800000000000004, 0.2846949727359435
409, 0.41900000000000004, 0.28712307742133336
410, 0.42000000000000004, 0.2895418665433516
411, 0.42100000000000004, 0.29195135077200024
412, 0.42200000000000004, 0.2943515414991676
413, 0.42300000000000004, 0.29674245081863165
414, 0.42400000000000004, 0.2991240915065008
415, 0.42500000000000004, 0.30149647700207993
416, 0.42600000000000005, 0.30385962138915634
417, 0.427, 0.3062135393776954
418, 0.428, 0.30855824628593737
419, 0.429, 0.3108937580228876
420, 0.43, 0.3132200910711919
421, 0.431, 0.31553726247038943
422, 0.432, 0.3178452898005347
423, 0.433, 0.320144191166182
424, 0.434, 0.3224339851807231
425, 0.435, 0.32471469095107414
426, 0.436, 0.3269863280626996
427, 0.437, 0.32924891656497224
428, 0.438, 0.3315024769568565
429, 0.439, 0.3337470301729124
430, 0.44, 0.33598259756961196
431, 0.441, 0.338209200911962
432, 0.442, 0.34042686236042563
433, 0.443, 0.34263560445813857
434, 0.444, 0.3448354501184126
435, 0.445, 0.34702642261251954
436, 0.446, 0.3492085455577525
437, 0.447, 0.35138184290575497
438, 0.448, 0.3535463389311164
439, 0.449, 0.3557020582202246
440, 0.45, 0.3578490256603721
441, 0.451, 0.3599872664291111
442, 0.452, 0.3621168059838504
443, 0.453, 0.36423767005169
444, 0.454, 0.36634988461948964
445, 0.455, 0.3684534759241639
446, 0.456, 0.3705484704432009
447, 0.457, 0.3726348948853996
448, 0.458, 0.37471277618182064
449, 0.459, 0.3767821414769464
450, 0.46, 0.37884301812004656
451, 0.461, 0.3808954336567434
452, 0.462, 0.38293941582077445
453, 0.463, 0.3849749925259464
454, 0.464, 0.3870021918582781
455, 0.465, 0.3890210420683267
456, 0.466, 0.3910315715636958
457, 0.467, 0.3930338089017179
458, 0.468, 0.39502778278231154
459, 0.46900000000000003, 0.39701352204100665
460, 0.47000000000000003, 0.39899105564213555
461, 0.47100000000000003, 0.40096041267218563
462, 0.47200000000000003, 0.4029216223333119
463, 0.47300000000000003, 0.4048747139370029
464, 0.47400000000000003, 0.4068197168979003
465, 0.47500000000000003, 0.40875666072776595
466, 0.47600000000000003, 0.41068557502959513
467, 0.47700000000000004, 0.4126064894918718
468, 0.47800000000000004, 0.414519433882964
469, 0.47900000000000004, 0.41642443804565493
470, 0.48000000000000004, 0.41832153189180754
471, 0.48100000000000004, 0.42021074539716063
472, 0.48200000000000004, 0.42209210859625185
473, 0.48300000000000004, 0.4239656515774668
474, 0.48400000000000004, 0.4258314044782094
475, 0.48500000000000004, 0.4276893974801937
476, 0.48600000000000004, 0.42953966080485123
477, 0.48700000000000004, 0.4313822247088549
478, 0.48800000000000004, 0.43321711947975355
479, 0.48900000000000005, 0.43504437543171764
480, 0.49, 0.4368640229013918
481, 0.491, 0.43867609224385345
482, 0.492, 0.44048061382867265
483, 0.493, 0.4422776180360748
484, 0.494, 0.4440671352532007
485, 0.495, 0.44584919587046296
486, 0.496, 0.4476238302779977
487, 0.497, 0.4493910688622075
488, 0.498, 0.4511509420023954
489, 0.499, 0.4529034800674876
490, 0.5, 0.45464871341284085
491, 0.501, 0.45638667237713704
492, 0.502, 0.45811738727935825
493, 0.503, 0.4598408884158442
494, 0.504, 0.4615572060574283
495, 0.505, 0.4632663704466509
496, 0.506, 0.46496841179504933
497, 0.507, 0.46666336028052063
498, 0.508, 0.4683512460447586
499, 0.509, 0.4700320991907598
500, 0.51, 0.47170594978040037
501, 0.511, 0.47337282783208023
502, 0.512, 0.4750327633184336
503, 0.513, 0.4766857861641046
504, 0.514, 0.4783319262435858
505, 0.515, 0.4799712133791199
506, 0.516, 0.4816036773386611
507, 0.517, 0.4832293478338963
508, 0.518, 0.4848482545183246
509, 0.519, 0.48646042698539294
510, 0.52, 0.4880658947666881
511, 0.521, 0.4896646873301821
512, 0.522, 0.4912568340785317
513, 0.523, 0.49284236434742884
514, 0.524, 0.4944213074040023
515, 0.525, 0.4959936924452693
516, 0.526, 0.4975595485966349
517, 0.527, 0.49911890491043964
518, 0.528, 0.5006717903645527
519, 0.529, 0.5022182338610112
520, 0.53, 0.5037582642247033
521, 0.531, 0.5052919102020947
522, 0.532, 0.5068192004599981
523, 0.533, 0.5083401635843826
524, 0.534, 0.5098548280792256
525, 0.535, 0.5113632223654019
526, 0.536, 0.512865374779614
527, 0.537, 0.5143613135733579
528, 0.538, 0.515851066911927
529, 0.539, 0.5173346628734519
530, 0.54, 0.5188121294479756
531, 0.541, 0.5202834945365624
532, 0.542, 0.5217487859504415
533, 0.543, 0.5232080314101826
534, 0.544, 0.524661258544904
535, 0.545, 0.5261084948915122
536, 0.546, 0.5275497678939721
537, 0.547, 0.5289851049026066
538, 0.548, 0.5304145331734265
539, 0.549, 0.5318380798674879
540, 0.55, 0.5332557720502781
541, 0.551, 0.5346676366911289
542, 0.552, 0.5360737006626562
543, 0.553, 0.5374739907402254
544, 0.554, 0.5388685336014423
545, 0.555, 0.5402573558256696
546, 0.556, 0.5416404838935662
547, 0.557, 0.5430179441866515
548, 0.558, 0.5443897629868915
549, 0.559, 0.5457559664763082
550, 0.56, 0.5471165807366111
551, 0.561, 0.5484716317488493
552, 0.562, 0.5498211453930856
553, 0.5630000000000001, 0.5511651474480902
554, 0.5640000000000001, 0.5525036635910545
555, 0.5650000000000001, 0.553836719397325
556, 0.5660000000000001, 0.5551643403401553
557, 0.5670000000000001, 0.5564865517904766
558, 0.5680000000000001, 0.5578033790166875
559, 0.5690000000000001, 0.5591148471844603
560, 0.5700000000000001, 0.5604209813565637
561, 0.5710000000000001, 0.5617218064927053
562, 0.5720000000000001, 0.5630173474493865
563, 0.5730000000000001, 0.5643076289797767
564, 0.5740000000000001, 0.5655926757336006
565, 0.5750000000000001, 0.5668725122570423
566, 0.5760000000000001, 0.5681471629926635
567, 0.5770000000000001, 0.569416652279336
568, 0.5780000000000001, 0.5706810043521883
569, 0.5790000000000001, 0.5719402433425659
570, 0.5800000000000001, 0.5731943932780054
571, 0.5810000000000001, 0.5744434780822205
572, 0.5820000000000001, 0.5756875215751021
573, 0.5830000000000001, 0.5769265474727289
574, 0.5840000000000001, 0.5781605793873917
575, 0.5850000000000001, 0.5793896408276289
576, 0.5860000000000001, 0.5806137551982722
577, 0.587, 0.5818329458005049
578, 0.588, 0.5830472358319312
579, 0.589, 0.5842566483866534
580, 0.59, 0.5854612064553628
581, 0.591, 0.5866609329254378
582, 0.592, 0.5878558505810532
583, 0.593, 0.5890459821032983
584, 0.594, 0.5902313500703043
585, 0.595, 0.5914119769573805
586, 0.596, 0.592587885137159
587, 0.597, 0.5937590968797485
588, 0.598, 0.5949256343528952
589, 0.599, 0.5960875196221529
590, 0.6, 0.597244774651059
591, 0.601, 0.5983974213013203
592, 0.602, 0.5995454813330042
593, 0.603, 0.6006889764047378
594, 0.604, 0.6018279280739138
595, 0.605, 0.6029623577969024
596, 0.606, 0.6040922869292711
597, 0.607, 0.605217736726009
598, 0.608, 0.6063387283417585
599, 0.609, 0.6074552828310523
600, 0.61, 0.6085674211485562
601, 0.611, 0.6096751641493173
602, 0.612, 0.610778532589018
603, 0.613, 0.6118775471242346
604, 0.614, 0.612972228312701
605, 0.615, 0.6140625966135783
606, 0.616, 0.6151486723877272
607, 0.617, 0.6162304758979869
608, 0.618, 0.6173080273094563
609, 0.619, 0.6183813466897824
610, 0.62, 0.6194504540094493
611, 0.621, 0.6205153691420738
612, 0.622, 0.6215761118647039
613, 0.623, 0.6226327018581203
614, 0.624, 0.6236851587071433
615, 0.625, 0.6247335019009407
616, 0.626, 0.6257777508333414
617, 0.627, 0.6268179248031505
618, 0.628, 0.6278540430144675
619, 0.629, 0.628886124577009
620, 0.63, 0.6299141885064323
621, 0.631, 0.6309382537246634
622, 0.632, 0.6319583390602256
623, 0.633, 0.6329744632485728
624, 0.634, 0.6339866449324237
625, 0.635, 0.6349949026620989
626, 0.636, 0.6359992548958595
627, 0.637, 0.6369997200002492
628, 0.638, 0.6379963162504367
629, 0.639, 0.6389890618305613
630, 0.64, 0.6399779748340793
631, 0.641, 0.6409630732641133
632, 0.642, 0.6419443750338018
633, 0.643, 0.6429218979666513
634, 0.644, 0.6438956597968897
635, 0.645, 0.6448656781698207
636, 0.646, 0.6458319706421796
637, 0.647, 0.646794554682491
638, 0.648, 0.6477534476714268
639, 0.649, 0.6487086669021659
640, 0.65, 0.6496602295807535
641, 0.651, 0.6506081528264646
642, 0.652, 0.6515524536721639
643, 0.653, 0.6524931490646703
644, 0.654, 0.6534302558651205
645, 0.655, 0.6543637908493329
646, 0.656, 0.6552937707081731
647, 0.657, 0.6562202120479192
648, 0.658, 0.6571431313906283
649, 0.659, 0.6580625451745028
650, 0.66, 0.6589784697542571
651, 0.661, 0.6598909214014855
652, 0.662, 0.6607999163050289
653, 0.663, 0.6617054705713433
654, 0.664, 0.6626076002248672
655, 0.665, 0.6635063212083897
656, 0.666, 0.6644016493834191
657, 0.667, 0.6652936005305502
658, 0.668, 0.6661821903498332
659, 0.669, 0.6670674344611414
660, 0.67, 0.667949348404539
661, 0.671, 0.6688279476406495
662, 0.672, 0.6697032475510224
663, 0.673, 0.6705752634385014
664, 0.674, 0.6714440105275913
665, 0.675, 0.6723095039648244
666, 0.676, 0.6731717588191276
667, 0.677, 0.6740307900821881
668, 0.678, 0.6748866126688194
669, 0.679, 0.6757392414173259
670, 0.68, 0.6765886910898684
671, 0.681, 0.677434976372828
672, 0.682, 0.6782781118771697
673, 0.683, 0.6791181121388058
674, 0.684, 0.6799549916189581
675, 0.685, 0.6807887647045204
676, 0.686, 0.6816194457084189
677, 0.687, 0.6824470488699735
678, 0.6880000000000001, 0.683271588355257
679, 0.6890000000000001, 0.6840930782574549
680, 0.6900000000000001, 0.6849115325972234
681, 0.6910000000000001, 0.6857269653230464
682, 0.6920000000000001, 0.6865393903115935
683, 0.6930000000000001, 0.687348821368075
684, 0.6940000000000001, 0.6881552722265968
685, 0.6950000000000001, 0.6889587565505154
686, 0.6960000000000001, 0.689759287932791
687, 0.6970000000000001, 0.6905568798963388
688, 0.6980000000000001, 0.6913515458943823
689, 0.6990000000000001, 0.6921432993108022
690, 0.7000000000000001, 0.6929321534604868
691, 0.7010000000000001, 0.69371812158968
692, 0.7020000000000001, 0.6945012168763295
693, 0.7030000000000001, 0.6952814524304326
694, 0.7040000000000001, 0.696058841294382
695, 0.7050000000000001, 0.6968333964433104
696, 0.7060000000000001, 0.6976051307854338
697, 0.7070000000000001, 0.6983740571623932
698, 0.7080000000000001, 0.6991401883495965
699, 0.7090000000000001, 0.6999035370565581
700, 0.7100000000000001, 0.7006641159272383
701, 0.7110000000000001, 0.7014219375403808
702, 0.7120000000000001, 0.7021770144098493
703, 0.7130000000000001, 0.7029293589849631
704, 0.714, 0.7036789836508317
705, 0.715, 0.7044259007286875
706, 0.716, 0.7051701224762182
707, 0.717, 0.7059116610878974
708, 0.718, 0.7066505286953141
709, 0.719, 0.7073867373675011
710, 0.72, 0.7081202991112623
711, 0.721, 0.7088512258714985
712, 0.722, 0.7095795295315319
713, 0.723, 0.7103052219134297
714, 0.724, 0.7110283147783262
715, 0.725, 0.7117488198267437
716, 0.726, 0.712466748698912
717, 0.727, 0.7131821129750873
718, 0.728, 0.7138949241758683
719, 0.729, 0.7146051937625127
720, 0.73, 0.715312933137252
721, 0.731, 0.7160181536436034
722, 0.732, 0.7167208665666832
723, 0.733, 0.7174210831335164
724, 0.734, 0.7181188145133464
725, 0.735, 0.7188140718179428
726, 0.736, 0.7195068661019082
727, 0.737, 0.7201972083629833
728, 0.738, 0.7208851095423515
729, 0.739, 0.7215705805249407
730, 0.74, 0.7222536321397255
731, 0.741, 0.7229342751600265
732, 0.742, 0.7236125203038096
733, 0.743, 0.7242883782339833
734, 0.744, 0.7249618595586941
735, 0.745, 0.7256329748316219
736, 0.746, 0.7263017345522733
737, 0.747, 0.7269681491662731
738, 0.748, 0.7276322290656553
739, 0.749, 0.7282939845891528
740, 0.75, 0.7289534260224846
741, 0.751, 0.729610563598643
742, 0.752, 0.7302654074981789
743, 0.753, 0.7309179678494855
744, 0.754, 0.7315682547290812
745, 0.755, 0.7322162781618905
746, 0.756, 0.7328620481215246
747, 0.757, 0.7335055745305592
748, 0.758, 0.7341468672608124
749, 0.759, 0.7347859361336203
750, 0.76, 0.7354227909201116
751, 0.761, 0.7360574413414813
752, 0.762, 0.7366898970692617
753, 0.763, 0.7373201677255938
754, 0.764, 0.7379482628834964
755, 0.765, 0.7385741920671337
756, 0.766, 0.7391979647520823
757, 0.767, 0.739819590365596
758, 0.768, 0.7404390782868703
